player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold,pitching_ratings_babip
660,26,100,1,11,81,84,48,1,11,6,85,87,50,1,11,6,77,81,48,1,11,6,90,89,52,1,7,6,110,87,0,0,0,50,92,0,0,0,0,0,117,94,0,0,0,57,100,0,0,0,0,0,10,3,111,38,108,88
661,19,100,9,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,7,0
662,20,100,1,12,75,140,167,0,6,6,77,146,174,0,6,6,72,133,159,0,6,6,75,140,169,0,2,2,98,88,0,0,0,62,0,0,0,0,0,0,98,88,0,0,0,62,0,0,0,0,0,0,10,2,28,62,112,108
663,29,100,1,12,75,95,133,0,7,6,80,100,140,0,7,6,68,88,123,0,7,6,84,95,143,1,8,8,108,65,60,0,0,18,0,0,0,0,0,0,114,72,71,0,0,24,0,0,0,0,0,0,15,3,25,57,114,136
664,25,100,1,12,112,81,43,0,1,6,114,83,45,0,1,6,107,77,43,0,1,6,112,81,43,0,4,20,129,93,0,0,0,45,0,105,0,0,0,0,129,93,0,0,0,45,0,105,0,0,0,0,14,3,34,42,110,114
665,9,100,9,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,27,0
666,23,100,1,12,58,49,68,1,1,1,62,52,70,1,1,1,53,46,65,1,1,1,58,49,68,0,3,3,84,43,29,0,0,1,0,0,0,73,0,0,84,43,29,0,0,1,0,0,0,73,0,0,14,3,24,52,110,0
667,22,100,1,12,108,79,149,0,5,6,105,76,145,0,5,6,114,88,162,0,5,6,108,82,149,0,5,9,126,81,0,0,0,0,0,0,0,0,0,0,126,81,0,0,0,0,0,0,0,0,0,0,18,4,18,39,110,111
668,22,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,35,23,0
669,12,100,2,0,3,1,45,10,15,30,3,1,46,10,15,30,3,1,44,10,15,30,3,1,45,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,0,35,50,0
670,12,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,23,0
671,29,100,1,12,57,109,66,1,6,6,60,115,69,1,6,6,51,102,63,1,6,6,80,109,107,0,5,6,82,39,48,0,0,15,0,0,0,64,0,0,102,46,83,0,0,36,0,0,0,87,0,0,11,3,33,54,120,174
672,26,100,1,12,81,74,157,1,5,6,84,76,163,1,5,6,76,70,149,1,5,6,102,74,160,0,5,9,118,0,86,0,0,0,0,0,0,0,0,0,132,0,110,0,0,0,0,0,0,0,0,0,14,4,26,60,110,165
673,10,100,9,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,16,0
674,17,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,20,0
675,29,100,1,12,117,131,132,0,7,2,122,137,138,0,7,2,109,123,125,0,7,2,126,135,132,0,6,2,118,0,0,0,0,0,119,0,0,111,0,0,124,0,0,0,0,0,119,0,0,112,0,0,17,3,23,47,111,168
676,7,100,1,12,39,76,200,0,6,4,41,81,215,0,6,4,35,71,183,0,6,4,39,76,200,0,5,6,0,0,37,0,0,0,121,0,0,93,0,0,0,0,37,0,0,0,121,0,0,93,0,0,9,3,43,56,110,146
677,3,100,6,0,2,1,49,10,15,30,2,1,49,10,15,30,2,1,49,10,15,30,5,1,49,0,46,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,67,16,0
678,18,100,1,12,57,88,97,0,12,6,60,94,103,0,12,6,53,82,91,0,12,6,69,88,97,0,10,5,84,65,59,0,0,46,0,0,0,0,0,0,92,78,73,0,0,64,0,0,0,0,0,0,11,3,40,44,110,0
679,12,100,1,12,46,64,169,1,11,5,50,69,178,1,11,5,42,59,156,1,11,5,46,64,169,0,13,4,0,64,0,0,0,49,113,0,0,0,0,0,0,64,0,0,0,49,113,0,0,0,0,0,10,3,24,60,110,112
680,20,100,3,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,12,0
681,5,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,38,0
682,8,100,8,0,2,1,44,10,15,30,2,1,43,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,33,0
683,13,100,1,12,48,100,104,1,1,6,50,105,109,1,1,6,45,95,99,1,1,6,84,100,104,0,6,6,72,0,40,0,0,15,0,0,0,80,0,0,91,0,99,0,0,63,0,0,0,89,0,0,11,3,24,46,110,0
684,9,100,1,12,86,164,67,0,1,2,89,170,69,0,1,2,84,155,65,0,1,2,86,168,91,0,9,4,102,0,103,0,0,104,0,0,0,0,0,0,102,0,103,0,0,104,0,0,0,0,0,0,10,3,24,41,110,157
685,17,100,1,12,85,88,62,0,3,5,89,91,63,0,3,5,81,84,61,0,3,5,89,134,107,1,5,3,104,94,0,0,0,70,0,0,0,70,0,0,105,97,0,0,0,73,0,0,0,83,0,0,10,4,134,50,108,122
686,1,100,1,12,20,56,71,0,1,1,20,57,71,0,1,1,20,54,70,0,1,1,20,59,75,0,5,0,54,28,0,0,0,0,0,0,0,0,0,0,54,28,0,0,0,0,0,0,0,0,0,0,9,4,12,50,110,0
687,2,100,1,12,82,88,115,2,12,2,86,91,118,2,12,2,78,84,111,2,12,2,82,118,115,2,15,1,104,0,46,0,0,41,0,0,0,101,0,0,104,0,46,0,0,41,0,0,0,101,0,0,13,3,35,44,109,174
688,5,100,1,12,80,108,153,0,5,6,77,104,147,0,5,6,89,122,169,0,5,6,80,114,153,0,6,6,102,93,0,0,0,68,0,0,0,0,0,0,102,93,0,0,0,68,0,0,0,0,0,0,10,3,21,49,113,63
689,7,100,1,12,95,90,125,1,7,6,99,93,129,1,7,6,91,86,121,1,7,6,114,90,132,0,4,11,108,0,53,0,0,12,0,0,0,100,0,0,123,0,78,0,0,27,0,0,0,111,0,0,16,3,21,55,110,72
690,8,100,1,12,71,72,103,1,8,5,68,68,98,1,8,5,78,80,115,1,8,5,99,90,103,0,9,1,96,60,0,0,0,12,112,0,0,0,0,0,120,96,0,0,0,36,113,0,0,0,0,0,14,3,18,36,110,111
691,10,100,1,11,77,75,88,0,1,6,73,72,85,0,1,6,87,84,97,0,1,6,98,82,88,0,3,7,106,99,0,0,0,75,85,0,0,0,0,0,120,119,0,0,0,97,88,0,0,0,0,0,10,4,53,50,110,102
692,1,100,1,12,82,95,70,2,7,6,86,98,71,2,7,6,77,91,68,2,7,6,82,134,71,0,9,2,94,90,0,0,0,53,77,0,0,90,0,0,94,90,0,0,0,53,78,0,0,90,0,0,10,3,38,52,106,93
693,26,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,8,0
694,17,100,7,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,14,0
695,14,100,1,11,85,48,67,1,2,6,87,50,69,1,2,6,81,45,65,1,2,6,85,48,67,0,2,16,109,0,59,0,0,25,82,0,0,83,0,0,109,0,59,0,0,25,82,0,0,83,0,0,10,3,122,58,110,125
696,10,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,16,0
697,2,100,1,12,40,109,117,0,12,1,39,106,114,0,12,1,45,119,127,0,12,1,41,109,117,0,0,0,79,0,52,0,0,0,0,0,0,0,0,0,80,0,54,0,0,0,0,0,0,0,0,0,10,2,19,52,110,0
698,12,100,1,12,49,93,103,1,1,1,51,98,108,1,1,1,46,88,98,1,1,1,49,93,103,0,5,0,79,64,0,0,0,48,0,0,0,0,0,0,79,64,0,0,0,48,0,0,0,0,0,0,10,3,29,27,110,0
699,9,100,1,12,18,54,73,1,1,1,18,56,74,1,1,1,18,52,71,1,1,1,18,54,73,0,5,0,36,19,13,0,0,0,0,0,0,46,0,0,36,19,13,0,0,0,0,0,0,46,0,0,6,3,19,43,110,0
700,20,100,1,12,117,60,60,0,3,6,114,58,58,0,3,6,125,65,62,0,3,6,120,85,79,0,6,6,135,108,0,0,0,0,0,0,0,0,0,0,137,110,0,0,0,0,0,0,0,0,0,0,16,3,19,40,115,85
701,24,100,1,12,69,187,147,0,2,3,75,189,156,0,2,3,62,185,137,0,2,3,69,187,147,0,5,3,102,52,35,0,0,1,0,0,0,0,0,0,102,52,35,0,0,1,0,0,0,0,0,0,17,2,22,48,110,129
702,18,100,1,12,98,78,102,5,2,2,94,75,98,5,2,2,108,88,114,5,2,2,149,78,187,0,5,5,121,85,0,0,0,40,0,0,0,0,0,0,151,130,0,0,0,89,0,0,0,0,0,0,16,3,25,53,110,114
703,20,100,1,12,112,31,141,3,3,6,116,32,146,3,3,6,107,29,135,3,3,6,117,31,141,5,5,5,127,83,0,0,0,31,0,0,0,0,0,0,130,87,0,0,0,36,0,0,0,0,0,0,18,3,28,37,110,112
704,30,100,1,12,25,124,141,5,12,6,28,132,152,5,12,6,23,116,127,5,12,6,40,124,141,0,0,0,0,0,36,0,0,13,92,0,0,0,0,0,0,0,52,0,0,29,92,0,0,0,0,0,11,3,27,63,110,0
705,17,100,1,12,113,74,69,1,6,6,117,77,71,1,6,6,108,69,66,1,6,6,113,116,131,0,4,5,124,74,45,0,0,95,90,0,0,0,0,0,124,74,45,0,0,95,101,0,0,0,0,0,11,3,22,59,109,148
706,20,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,27,0
707,1,100,1,11,104,86,48,0,3,1,100,82,47,0,3,1,116,96,51,0,3,1,104,92,51,0,4,2,121,121,44,0,0,99,77,0,0,0,0,0,121,121,44,0,0,99,80,0,0,0,0,0,10,4,108,40,110,83
708,12,100,1,12,93,76,104,1,6,5,94,78,105,1,6,5,91,74,103,1,6,5,93,111,104,1,6,7,116,89,0,0,0,0,0,111,0,102,0,0,116,89,0,0,0,0,0,111,0,102,0,0,14,1,24,31,110,115
709,21,100,1,12,73,179,123,2,4,3,76,184,126,2,4,3,69,172,120,2,4,3,77,195,134,2,4,3,92,50,0,0,0,0,95,84,0,0,0,0,94,52,0,0,0,0,103,89,0,0,0,0,13,3,24,59,119,122
710,10,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,2,1,39,48,0
711,24,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,6,0
712,5,100,1,12,57,75,131,2,9,6,59,78,136,2,9,6,54,72,125,2,9,6,90,75,131,1,7,11,84,47,0,0,0,0,107,0,0,0,0,0,114,92,0,0,0,0,107,0,0,0,0,0,13,3,25,45,110,128
713,14,100,1,12,98,83,66,0,11,6,96,81,66,0,11,6,105,90,69,0,11,6,102,83,116,0,11,0,0,109,0,0,0,82,91,0,0,0,0,0,0,112,0,0,0,86,114,0,0,0,0,0,11,4,31,62,110,83
714,27,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,35,0
715,16,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,35,6,0
716,26,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,5,1,45,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,4,1,50,4,0
717,4,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,34,0
718,4,100,5,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,12,0
719,1,100,1,12,69,90,46,1,2,6,72,95,48,1,2,6,66,84,45,1,2,6,69,132,103,0,0,7,92,79,33,0,0,32,69,0,0,0,0,0,92,79,33,0,0,32,102,0,0,0,0,0,10,2,32,47,110,69
720,1,100,1,11,94,85,88,1,5,5,96,88,91,1,5,5,90,81,85,1,5,5,111,93,88,0,3,6,113,0,116,0,0,100,0,0,0,84,0,0,122,0,134,0,0,119,0,0,0,84,0,0,11,4,121,43,118,150
721,26,100,1,12,41,98,103,0,1,1,39,95,101,0,1,1,49,107,111,0,1,1,41,99,110,0,0,3,70,54,49,0,0,39,0,0,0,0,0,0,70,54,49,0,0,39,0,0,0,0,0,0,9,4,21,52,110,0
722,20,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,16,0
723,18,100,1,12,69,74,89,0,6,6,69,76,91,0,6,6,68,71,86,0,6,6,102,74,113,0,3,17,94,56,35,0,0,0,0,0,0,86,0,0,121,97,58,0,0,0,0,0,0,111,0,0,14,3,32,43,110,112
724,21,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,35,0
725,17,100,1,12,23,71,113,0,12,4,23,75,117,0,12,4,22,66,108,0,12,4,24,84,146,2,11,4,0,39,0,0,0,0,74,0,0,0,0,0,0,42,0,0,0,0,92,0,0,0,0,0,9,3,25,59,110,112
726,11,100,7,0,3,1,45,10,15,30,3,1,46,10,15,30,3,1,44,10,15,30,3,1,45,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,0,35,8,0
727,16,100,1,11,104,164,119,1,2,2,107,170,123,1,2,2,102,155,114,1,2,2,112,164,133,0,3,2,84,0,98,0,0,127,122,0,0,0,0,0,86,0,103,0,0,136,132,0,0,0,0,0,10,4,80,54,110,148
728,19,100,1,12,81,83,71,1,5,6,85,88,73,1,5,6,77,77,67,1,5,6,82,83,71,0,4,9,103,94,0,0,0,70,0,0,0,0,0,0,104,96,0,0,0,72,0,0,0,0,0,0,10,3,44,50,110,188
729,11,100,1,12,27,64,131,0,10,6,28,69,139,0,10,6,25,59,121,0,10,6,37,109,131,0,0,0,66,38,31,0,0,0,0,0,0,0,0,0,74,47,45,0,0,0,0,0,0,0,0,0,10,3,27,42,110,119
730,13,100,8,0,5,1,45,10,15,30,5,1,46,10,15,30,5,1,43,10,15,30,5,1,45,0,11,0,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,21,0
731,10,100,1,13,112,131,134,1,1,1,114,135,139,1,1,1,108,126,130,1,1,1,122,131,150,0,0,7,120,0,63,0,0,0,0,0,0,118,0,0,128,0,74,0,0,0,0,0,0,128,0,0,16,4,24,40,110,165
732,20,100,1,12,59,124,179,2,6,3,62,129,185,2,6,3,55,120,171,2,6,3,64,141,179,1,4,5,0,62,0,0,0,46,136,0,0,0,0,0,0,66,0,0,0,51,136,0,0,0,0,0,10,2,24,66,107,62
733,9,100,1,12,23,44,62,10,15,30,22,42,61,10,15,30,25,49,67,10,15,30,23,44,62,0,5,0,60,31,0,0,0,1,0,0,0,0,0,0,60,31,0,0,0,1,0,0,0,0,0,0,10,4,16,33,110,0
734,27,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,33,0
735,21,100,5,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,1,0
736,19,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,31,0
737,28,100,1,12,32,45,68,0,7,1,35,48,69,0,7,1,31,42,68,0,7,1,36,61,85,0,5,0,0,52,0,0,0,30,41,0,0,0,0,0,0,56,0,0,0,34,51,0,0,0,0,0,8,3,24,74,110,112
738,15,100,1,12,58,83,56,0,8,6,60,87,57,0,8,6,55,77,53,0,8,6,58,83,56,0,11,0,64,56,0,0,0,0,58,0,0,64,0,0,64,56,0,0,0,0,58,0,0,64,0,0,9,4,21,62,110,111
739,11,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,28,0
740,27,100,1,11,147,96,96,2,2,5,142,92,92,2,2,5,163,108,106,2,2,5,149,96,96,1,3,4,163,153,0,0,0,118,116,0,0,0,0,0,163,154,0,0,0,119,117,0,0,0,0,0,15,3,109,44,110,122
741,2,100,3,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,33,0
742,25,100,1,12,57,113,58,1,5,6,59,118,60,1,5,6,53,106,56,1,5,6,66,113,58,0,5,8,0,70,0,0,0,37,68,0,0,0,0,0,0,78,0,0,0,46,68,0,0,0,0,0,12,2,29,65,110,73
743,7,100,3,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,21,0
744,24,100,1,12,58,86,121,0,9,3,62,90,128,0,9,3,53,80,113,0,9,3,58,86,121,0,9,3,82,43,37,0,0,4,88,0,0,0,0,0,82,43,37,0,0,4,88,0,0,0,0,0,12,3,27,58,110,112
745,4,100,1,11,58,128,70,1,4,4,60,132,71,1,4,4,54,123,68,1,4,4,64,128,78,0,5,6,0,88,0,0,0,60,85,0,0,0,0,0,0,94,0,0,0,67,92,0,0,0,0,0,11,3,121,57,109,105
746,16,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,42,0
747,20,100,1,12,42,113,141,0,10,5,46,119,148,0,10,5,39,106,132,0,10,5,42,113,141,0,0,0,64,0,31,0,0,0,94,82,0,0,0,0,64,0,31,0,0,0,94,82,0,0,0,0,8,4,29,57,110,0
748,26,100,1,12,23,55,92,0,1,6,24,58,97,0,1,6,22,51,86,0,1,6,31,72,102,0,2,7,60,31,0,0,0,1,0,0,0,0,0,0,69,44,0,0,0,15,0,0,0,0,0,0,10,3,22,40,110,106
749,20,100,1,12,87,93,38,0,4,6,90,96,38,0,4,6,84,88,38,0,4,6,121,133,69,3,3,6,96,49,0,0,0,0,68,74,0,74,0,0,129,96,0,0,0,0,96,104,0,90,0,0,16,3,27,46,110,70
750,24,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,32,0
751,4,100,8,0,2,1,44,10,15,30,2,1,44,10,15,30,2,1,46,10,15,30,2,1,44,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,3,0
752,6,100,1,12,25,93,187,2,5,6,25,97,194,2,5,6,24,87,177,2,5,6,28,93,187,2,6,8,0,43,0,0,0,0,117,0,0,0,0,0,0,49,0,0,0,0,117,0,0,0,0,0,10,2,33,56,110,119
753,25,100,2,0,3,1,45,10,15,30,3,1,46,10,15,30,3,1,44,10,15,30,3,1,45,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,4,1,56,22,0
754,8,100,1,12,58,88,118,1,12,6,62,92,122,1,12,6,54,83,112,1,12,6,58,116,159,0,6,12,80,54,38,0,0,0,96,0,0,0,0,0,80,54,38,0,0,0,102,0,0,0,0,0,9,3,23,51,110,129
755,5,100,1,12,89,87,58,0,5,6,91,91,60,0,5,6,85,82,57,0,5,6,89,87,58,0,6,11,113,98,0,0,0,67,0,0,0,0,0,0,113,98,0,0,0,67,0,0,0,0,0,0,12,3,37,30,110,89
756,18,100,1,11,96,93,79,1,6,2,93,89,76,1,6,2,107,105,86,1,6,2,100,97,79,0,7,3,106,0,112,0,0,115,0,0,0,108,0,0,107,0,114,0,0,118,0,0,0,108,0,0,10,4,136,39,122,132
757,18,100,1,12,46,114,57,3,7,6,48,119,58,3,7,6,44,108,55,3,7,6,49,129,57,2,7,7,78,62,0,0,0,27,0,0,0,0,0,0,80,64,0,0,0,30,0,0,0,0,0,0,10,3,28,53,110,112
758,18,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,30,0
759,14,100,1,12,36,127,127,5,1,6,37,131,132,5,1,6,33,122,121,5,1,6,36,127,127,0,0,0,63,51,0,0,0,20,86,0,0,0,0,0,63,51,0,0,0,20,86,0,0,0,0,0,7,2,25,56,110,0
760,29,100,1,12,41,97,101,0,12,6,44,101,104,0,12,6,37,93,97,0,12,6,41,131,124,0,0,0,74,56,0,0,0,32,0,0,0,0,0,0,74,56,0,0,0,32,0,0,0,0,0,0,9,3,27,27,110,0
761,8,100,7,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,21,0
762,21,100,1,12,42,95,103,1,12,1,45,100,107,1,12,1,40,89,97,1,12,1,42,95,103,0,31,0,68,0,69,0,0,0,0,0,0,0,0,0,68,0,69,0,0,0,0,0,0,0,0,0,5,3,23,50,110,0
763,7,100,1,13,138,82,151,1,2,6,144,86,157,1,2,6,131,77,144,1,2,6,147,82,174,0,0,28,142,137,0,0,0,110,0,0,0,0,0,0,147,144,0,0,0,120,0,0,0,0,0,0,15,3,22,52,110,93
764,6,100,1,12,63,88,104,2,6,6,67,92,108,2,6,6,58,84,99,2,6,6,67,103,104,0,4,0,84,46,42,0,0,7,89,0,0,0,0,0,86,48,46,0,0,8,89,0,0,0,0,0,12,3,44,54,110,125
765,1,100,8,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,31,0
766,27,100,6,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,35,24,0
767,9,100,2,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,44,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,40,0
768,9,100,1,12,55,55,52,1,12,1,59,58,53,1,12,1,51,52,51,1,12,1,55,114,112,0,0,0,83,61,67,0,0,29,0,0,0,0,0,0,83,61,67,0,0,29,0,0,0,0,0,0,9,3,30,57,110,160
769,27,100,1,12,89,123,119,1,4,4,91,126,121,1,4,4,86,119,116,1,4,4,113,147,119,0,5,5,102,77,0,0,0,0,105,0,0,0,0,0,116,116,0,0,0,0,114,0,0,0,0,0,15,3,23,54,108,144
770,26,100,5,0,2,1,45,10,15,30,2,1,46,10,15,30,2,1,43,10,15,30,2,1,45,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,48,0
